"device_ID","session_start_timeStamp","focal_start_timeStamp","scan_timeStamp","scanned_individual_ID","ACTIVITY","LIMB","GROOMEE_ID","x_position","y_position","physical_contact_threshold","latitude","longitude","gps_horizontal_precision","altitude","compass_bearing"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-11,19:52:36","2019-06-11,19:52:47","2019-06-11,19:53:47","MOL","","","","0","0","0.6","9.16504669189453","-79.8366394042969","65","43.3986587524414",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-11,19:56:50","2019-06-11,19:57:00","2019-06-11,19:57:00","MOL","","","","0","0","0.6","9.16505432128906","-79.8366317749023","65","43.3454437255859",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-11,19:56:50","2019-06-11,19:57:00","2019-06-11,19:57:30","MOL","","","","0","0","0.6","9.16505432128906","-79.8366317749023","65","43.3454437255859",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-11,19:56:50","2019-06-11,19:57:00","2019-06-11,19:58:30","MOL","","","","0","0","0.6","9.16505432128906","-79.8366317749023","65","43.3454437255859",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-11,19:56:50","2019-06-11,19:57:00","2019-06-11,19:59:00","MOL","","","","0","0","0.6","9.16505432128906","-79.8366317749023","65","43.3454437255859",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,10:40:18","2019-06-12,10:40:30","2019-06-12,10:41:00","TNY","","","","0","0","0.6","9.11854553222656","-79.7145843505859","5","21.5",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,10:40:18","2019-06-12,10:40:30","2019-06-12,10:41:30","TNY","","","","0","0","0.6","9.11854553222656","-79.7145843505859","5","21.5",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,10:40:18","2019-06-12,10:40:30","2019-06-12,10:42:00","TNY","","","","0","0","0.6","9.11854553222656","-79.7145843505859","5","21.5",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,10:40:18","2019-06-12,10:40:30","2019-06-12,10:42:30","TNY","","","","0","0","0.6","9.11854553222656","-79.7145843505859","5","21.5",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,10:40:18","2019-06-12,10:40:30","2019-06-12,10:43:00","TNY","","","","0","0","0.6","9.11854553222656","-79.7145843505859","5","21.5",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,10:40:18","2019-06-12,10:40:30","2019-06-12,10:43:30","TNY","","","","0","0","0.6","9.11854553222656","-79.7145843505859","5","21.5",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,10:40:18","2019-06-12,10:40:30","2019-06-12,10:44:00","TNY","","","","0","0","0.6","9.11854553222656","-79.7145843505859","5","21.5",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,10:40:18","2019-06-12,10:40:30","2019-06-12,10:44:30","TNY","","","","0","0","0.6","9.11854553222656","-79.7145843505859","5","21.5",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,10:40:18","2019-06-12,10:40:30","2019-06-12,10:44:30","UNK_1","","","","2.85528087615967","2.78226828575134","0.6","9.11854553222656","-79.7145843505859","5","21.5",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,10:40:18","2019-06-12,10:40:30","2019-06-12,10:45:00","TNY","","","","0","0","0.6","9.11854553222656","-79.7145843505859","5","21.5",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,10:40:18","2019-06-12,10:40:30","2019-06-12,10:45:00","UNK_1","","","","2.85528087615967","2.78226828575134","0.6","9.11854553222656","-79.7145843505859","5","21.5",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,10:40:18","2019-06-12,10:40:30","2019-06-12,10:45:30","TNY","","","","0","0","0.6","9.11854553222656","-79.7145843505859","5","21.5",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,10:40:18","2019-06-12,10:40:30","2019-06-12,10:45:30","UNK_1","","","","2.85528087615967","2.78226828575134","0.6","9.11854553222656","-79.7145843505859","5","21.5",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,10:40:18","2019-06-12,10:40:30","2019-06-12,10:46:00","TNY","","","","0","0","0.6","9.11854553222656","-79.7145843505859","5","21.5",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,10:40:18","2019-06-12,10:40:30","2019-06-12,10:46:00","UNK_1","","","","2.85528087615967","2.78226828575134","0.6","9.11854553222656","-79.7145843505859","5","21.5",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:15:19","TNY","","","","0","0","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:16:49","TNY","","","","0","0","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:17:19","TNY","","","","0","0","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:17:49","TNY","","","","0","0","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:17:49","UNID_1","","","","1.05606293678284","2.71707916259766","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:18:19","TNY","","","","0","0","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:18:19","UNID_1","","","","1.05606293678284","2.71707916259766","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:18:49","TNY","","","","0","0","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:18:49","UNID_1","","","","1.05606293678284","2.71707916259766","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:19:19","TNY","","","","0","0","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:19:19","UNID_1","","","","1.05606293678284","2.71707916259766","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:19:49","TNY","","","","0","0","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:19:49","UNID_1","","","","1.05606293678284","2.71707916259766","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:19:49","UNK_1","","","","-2.65971279144287","-2.4850070476532","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:20:19","TNY","","","","0","0","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:20:19","UNID_1","","","","1.05606293678284","2.71707916259766","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:13:53","2019-06-12,16:14:18","2019-06-12,16:20:19","UNK_1","","","","-2.65971279144287","-2.4850070476532","0.6","9.1650390625","-79.8366394042969","65","43.3353271484375",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:25:11","2019-06-12,16:25:26","2019-06-12,16:26:26","TNY","","","","0","0","0.6","9.16502380371094","-79.8366546630859","65","43.248046875",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:25:11","2019-06-12,16:25:26","2019-06-12,16:26:56","TNY","","","","0","0","0.6","9.16502380371094","-79.8366546630859","65","43.248046875",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:25:11","2019-06-12,16:25:26","2019-06-12,16:27:26","TNY","","","","0","0","0.6","9.16502380371094","-79.8366546630859","65","43.248046875",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:25:11","2019-06-12,16:25:26","2019-06-12,16:29:26","TNY","","","","0","0","0.6","9.16502380371094","-79.8366546630859","65","43.248046875",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:25:11","2019-06-12,16:25:26","2019-06-12,16:30:56","TNY","","","","0","0","0.6","9.16502380371094","-79.8366546630859","65","43.248046875",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,16:25:11","2019-06-12,16:25:26","2019-06-12,16:31:26","TNY","","","","0","0","0.6","9.16502380371094","-79.8366546630859","65","43.248046875",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,20:22:08","2019-06-12,20:22:22","2019-06-12,20:22:22","TNY","","","","0","0","0.6","0","0","0","0",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,20:22:08","2019-06-12,20:22:22","2019-06-12,21:39:53","TNY","","","","0","0","0.6","9.16175365447998","-79.8360137939453","10","93.9000015258789",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,20:22:08","2019-06-12,20:22:22","2019-06-12,22:35:22","TNY","","","","0","0","0.6","9.16309547424316","-79.8381271362305","5","87.0999984741211",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-12,20:22:08","2019-06-12,20:22:22","2019-06-12,22:39:22","TNY","","","","0","0","0.6","9.16309547424316","-79.8381271362305","5","87.0999984741211",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-13,15:43:02","2019-06-13,15:43:07","2019-06-13,15:43:07","TNY","","","","0","0","0.6","9.1650390625","-79.8366394042969","65","43.5658378601074",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-13,16:22:08","2019-06-13,16:22:15","2019-06-13,16:22:15","TNY","","","","0","0","0.6","9.16505432128906","-79.8366394042969","65","43.2993087768555",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-13,17:55:17","2019-06-13,19:43:43","2019-06-13,19:43:43","TNY","","","","0","0","0.6","9.159423828125","-79.8389205932617","5","133.699996948242",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-13,17:55:17","2019-06-13,19:43:43","2019-06-13,21:13:43","TNY","","","","0","0","0.6","0","0","0","0",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-13,17:55:17","2019-06-13,19:43:43","2019-06-13,21:43:43","TNY","","","","0","0","0.6","0","0","0","0",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-13,17:55:17","2019-06-13,19:43:43","2019-06-13,21:43:43","UNID_1","","","","-3.49214005470276","0.367495954036713","0.6","0","0","0","0",
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-13,17:55:17","2019-06-13,19:43:43","2019-06-13,21:43:43","UNID_2","","","","0.00526816863566637","-1.42959129810333","0.6","0","0","0","0",
