"device_ID","session_start_timeStamp","focal_start_timeStamp","backgroundTap_timeStamp","description","latitude","longitude","gps_horizontal_precision","altitude"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,19:39:03","focal_back_in_view","9.16306400299072","-79.8359909057617","5","57.0999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,19:39:03","focal_out_of_view","9.16306400299072","-79.8359909057617","5","57.0999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,19:39:06","focal_back_in_view","9.16306400299072","-79.8359909057617","5","57.0999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,19:39:06","focal_out_of_view","9.16306400299072","-79.8359909057617","5","57.0999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,19:39:06","focal_back_in_view","9.16306400299072","-79.8359909057617","5","57.0999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,19:41:06","focal_out_of_view","9.16306400299072","-79.8359909057617","5","57.0999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,19:41:06","focal_back_in_view","9.16306400299072","-79.8359909057617","5","57.0999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,19:41:06","focal_out_of_view","9.16306400299072","-79.8359909057617","5","57.0999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,20:02:02","focal_back_in_view","9.16302394866943","-79.8362350463867","5","63"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,20:02:02","focal_out_of_view","9.16302394866943","-79.8362350463867","5","63"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,20:02:03","focal_back_in_view","9.16302394866943","-79.8362350463867","5","63"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,20:02:23","focal_out_of_view","9.16302394866943","-79.8362350463867","5","63"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,20:02:23","focal_back_in_view","9.16302394866943","-79.8362350463867","5","63"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,20:02:24","focal_out_of_view","9.16302394866943","-79.8362350463867","5","63"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,20:21:55","focal_back_in_view","9.16311073303223","-79.8364944458008","10","66.5"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,20:22:10","focal_out_of_view","9.16311073303223","-79.8364944458008","10","66.5"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,20:24:25","focal_back_in_view","9.16311073303223","-79.8364944458008","10","66.5"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,20:26:43","focal_out_of_view","9.16311073303223","-79.8364944458008","10","66.5"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,20:53:28","focal_back_in_view","9.16214942932129","-79.8360977172852","10","84.0999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,20:54:15","focal_out_of_view","9.16214942932129","-79.8360977172852","10","84.0999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,20:54:24","focal_back_in_view","9.16214942932129","-79.8360977172852","10","84.0999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,20:55:27","focal_out_of_view","9.16209697723389","-79.8360977172852","10","83.0999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,18:00:40","2019-06-16,18:00:46","2019-06-16,20:55:28","focal_back_in_view","9.16209697723389","-79.8360977172852","10","83.0999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,20:59:25","2019-06-16,20:59:43","2019-06-16,20:59:54","focal_out_of_view","9.16189575195312","-79.8360366821289","10","82.8000030517578"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,20:59:25","2019-06-16,20:59:43","2019-06-16,21:21:05","focal_back_in_view","9.16138744354248","-79.8359069824219","10","98.0999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,20:59:25","2019-06-16,20:59:43","2019-06-16,21:29:56","focal_out_of_view","9.16140937805176","-79.8358917236328","5","98.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,20:59:25","2019-06-16,20:59:43","2019-06-16,21:44:19","focal_back_in_view","9.16140937805176","-79.8358917236328","5","98.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,20:59:25","2019-06-16,20:59:43","2019-06-16,21:45:56","focal_out_of_view","9.16140937805176","-79.8358917236328","5","98.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,20:59:25","2019-06-16,20:59:43","2019-06-16,22:01:04","focal_back_in_view","9.16140937805176","-79.8358917236328","5","98.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-16,20:59:25","2019-06-16,20:59:43","2019-06-16,22:01:26","focal_out_of_view","9.16140937805176","-79.8358917236328","5","98.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-17,18:04:10","2019-06-17,18:04:16","2019-06-17,18:07:34","focal_out_of_view","9.16038513183594","-79.828987121582","10","87.8000030517578"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-17,20:02:27","2019-06-17,20:02:35","2019-06-17,20:02:47","focal_out_of_view","9.16276550292969","-79.8383178710938","10","114.400001525879"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,18:00:45","focal_out_of_view","9.16489410400391","-79.836784362793","65","45.9042701721191"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,20:47:45","focal_back_in_view","9.16237735748291","-79.8363723754883","10","93.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,20:47:46","focal_out_of_view","9.16237735748291","-79.8363723754883","10","93.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,20:48:15","focal_back_in_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,20:48:19","focal_out_of_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,20:51:02","focal_back_in_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,20:58:34","focal_out_of_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,21:02:00","focal_back_in_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,21:02:00","focal_out_of_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,21:02:01","focal_back_in_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,21:02:40","focal_out_of_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,21:02:40","focal_back_in_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,21:02:41","focal_out_of_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,21:05:38","focal_back_in_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-18,18:00:15","2019-06-18,18:00:29","2019-06-18,21:08:35","focal_out_of_view","9.16176605224609","-79.8359451293945","10","95.5999984741211"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-19,18:11:53","2019-06-19,18:11:57","2019-06-19,18:19:45","focal_out_of_view","9.16312599182129","-79.838493347168","5","119.5"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-22,19:48:12","2019-06-22,19:48:16","2019-06-22,19:50:35","focal_out_of_view","9.16121292114258","-79.8371887207031","50","0"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-22,19:48:12","2019-06-22,19:48:16","2019-06-22,20:20:29","focal_back_in_view","9.16054534912109","-79.8365707397461","10","103"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-22,19:48:12","2019-06-22,19:48:16","2019-06-22,20:28:18","focal_out_of_view","9.16054534912109","-79.8365707397461","10","103"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,19:13:01","focal_out_of_view","9.16458892822266","-79.8370895385742","30","38.2000007629395"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,19:19:18","focal_back_in_view","9.1630744934082","-79.8369750976562","10","94.9000015258789"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,19:29:08","focal_out_of_view","9.16225147247314","-79.8365936279297","5","95"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,19:48:17","focal_back_in_view","9.16225147247314","-79.8365936279297","5","95"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,19:51:36","focal_out_of_view","9.16225147247314","-79.8365936279297","5","95"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,19:53:31","focal_back_in_view","9.16225147247314","-79.8365936279297","5","95"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,19:55:36","focal_out_of_view","9.16225147247314","-79.8365936279297","5","95"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,19:57:18","focal_back_in_view","9.16225147247314","-79.8365936279297","5","95"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,20:17:40","focal_out_of_view","9.16166114807129","-79.8359069824219","10","86.6999969482422"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,21:38:21","focal_back_in_view","9.16252040863037","-79.8362045288086","5","91.6999969482422"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,21:38:27","focal_out_of_view","9.16252040863037","-79.8362045288086","5","91.6999969482422"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,21:44:46","focal_back_in_view","9.16252040863037","-79.8362045288086","5","91.6999969482422"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,21:46:05","focal_out_of_view","9.16252040863037","-79.8362045288086","5","91.6999969482422"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,21:59:05","focal_back_in_view","9.16252040863037","-79.8362045288086","5","91.6999969482422"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-06-23,19:12:37","2019-06-23,19:12:43","2019-06-23,21:59:15","focal_out_of_view","9.16252040863037","-79.8362045288086","5","91.6999969482422"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:18:49","focal_out_of_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:18:51","focal_back_in_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:18:52","focal_out_of_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:18:52","focal_back_in_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:18:54","focal_out_of_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:19:11","focal_back_in_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:20:24","focal_out_of_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:20:27","focal_back_in_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:22:13","focal_out_of_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:22:13","focal_back_in_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
"6C9C0A24-E36D-409A-B806-CACC16B2D1CB","2019-07-12,16:17:28","2019-07-12,16:17:48","2019-07-12,16:22:14","focal_out_of_view","9.16505432128906","-79.8366394042969","65","47.0559616088867"
