"","timestamp","Region1_total","Region2_total","Region3_total","Region1_visible","Region1_hidden","Region2_visible","Region2_hidden","Region3_visible","Region3_hidden","Study_night","Kinkajou_Notes","Video_Notes"
"866",2019-12-31 21:42:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"867",2019-12-31 21:43:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"868",2019-12-31 21:44:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"869",2019-12-31 21:45:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"870",2019-12-31 21:46:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"871",2019-12-31 21:47:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"872",2019-12-31 21:48:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"873",2019-12-31 21:49:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"874",2019-12-31 21:50:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"875",2019-12-31 21:51:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"876",2019-12-31 21:52:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"877",2019-12-31 21:53:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"878",2019-12-31 21:54:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"879",2019-12-31 21:55:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"880",2019-12-31 21:56:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"881",2019-12-31 21:57:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"882",2019-12-31 21:58:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"883",2019-12-31 21:59:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"884",2019-12-31 22:00:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"885",2019-12-31 22:01:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"886",2019-12-31 22:02:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"887",2019-12-31 22:03:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"888",2019-12-31 22:04:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"889",2019-12-31 22:05:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"890",2019-12-31 22:06:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"891",2019-12-31 22:07:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"892",2019-12-31 22:08:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"893",2019-12-31 22:09:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"894",2019-12-31 22:10:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"895",2019-12-31 22:11:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"896",2019-12-31 22:12:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"897",2019-12-31 22:13:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"898",2019-12-31 22:14:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"899",2019-12-31 22:15:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"900",2019-12-31 22:16:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"901",2019-12-31 22:17:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"902",2019-12-31 22:18:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"903",2019-12-31 22:19:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"904",2019-12-31 22:20:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"905",2019-12-31 22:21:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"906",2019-12-31 22:22:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"907",2019-12-31 22:23:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"908",2019-12-31 22:24:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"909",2019-12-31 22:25:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"910",2019-12-31 22:26:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"911",2019-12-31 22:27:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"912",2019-12-31 22:28:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"913",2019-12-31 22:29:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"914",2019-12-31 22:30:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"915",2019-12-31 22:31:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"916",2019-12-31 22:32:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"917",2019-12-31 22:33:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"918",2019-12-31 22:34:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"919",2019-12-31 22:35:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"920",2019-12-31 22:36:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"921",2019-12-31 22:37:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"922",2019-12-31 22:38:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"923",2019-12-31 22:39:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"924",2019-12-31 22:40:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"925",2019-12-31 22:41:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"926",2019-12-31 22:42:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"927",2019-12-31 22:43:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"928",2019-12-31 22:44:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"929",2019-12-31 22:45:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"930",2019-12-31 22:46:05,0,0,0,0,0,0,0,0,0,17,NA,NA
"931",2020-01-02 18:40:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"932",2020-01-02 18:41:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"933",2020-01-02 18:42:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"934",2020-01-02 18:43:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"935",2020-01-02 18:44:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"936",2020-01-02 18:45:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"937",2020-01-02 18:46:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"938",2020-01-02 18:47:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"939",2020-01-02 18:48:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"940",2020-01-02 18:49:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"941",2020-01-02 18:50:00,0,0,0,0,0,0,0,0,0,19,NA,"video frame shift, regions don't match anymore"
"942",2020-01-02 18:51:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"943",2020-01-02 18:52:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"944",2020-01-02 18:53:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"945",2020-01-02 18:54:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"946",2020-01-02 18:55:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"947",2020-01-02 18:56:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"948",2020-01-02 18:57:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"949",2020-01-02 18:58:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"950",2020-01-02 18:59:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"951",2020-01-02 19:00:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"952",2020-01-02 19:01:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"953",2020-01-02 19:02:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"954",2020-01-02 19:03:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"955",2020-01-02 19:04:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"956",2020-01-02 19:05:00,1,0,0,0,1,0,0,0,0,19,"0:25:32 kinkajou entering tree middle of lowest branch r1","0:25:01 no video"
"957",2020-01-02 19:06:00,1,0,0,0,1,0,0,0,0,19,NA,"0:25:03 video back"
"958",2020-01-02 19:07:00,0,0,1,0,0,0,0,0,1,19,NA,NA
"959",2020-01-02 19:08:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"960",2020-01-02 19:09:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"961",2020-01-02 19:10:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"962",2020-01-02 19:11:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"963",2020-01-02 19:12:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"964",2020-01-02 19:13:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"965",2020-01-02 19:14:00,0,1,0,0,0,0,1,0,0,19,"outside of frame",NA
"966",2020-01-02 19:15:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"967",2020-01-02 19:16:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"968",2020-01-02 19:17:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"969",2020-01-02 19:18:00,1,0,1,1,0,0,0,1,0,19,NA,NA
"970",2020-01-02 19:19:00,1,0,1,1,0,0,0,1,0,19,NA,NA
"971",2020-01-02 19:20:00,1,0,1,1,0,0,0,1,0,19,NA,NA
"972",2020-01-02 19:21:00,1,0,1,1,0,0,0,1,0,19,NA,NA
"973",2020-01-02 19:22:00,1,0,1,1,0,0,0,1,0,19,NA,NA
"974",2020-01-02 19:23:00,1,0,1,1,0,0,0,1,0,19,NA,NA
"975",2020-01-02 19:24:00,1,1,1,1,0,1,0,1,0,19,NA,NA
"976",2020-01-02 19:25:00,1,1,1,1,0,1,0,0,1,19,NA,NA
"977",2020-01-02 19:26:00,0,3,0,0,0,3,0,0,0,19,NA,NA
"978",2020-01-02 19:27:00,0,3,0,0,0,3,0,0,0,19,NA,NA
"979",2020-01-02 19:28:00,1,2,0,1,0,2,0,0,0,19,"transition r2/r1, one leaving r2",NA
"980",2020-01-02 19:29:00,1,1,0,1,0,1,0,0,0,19,NA,NA
"981",2020-01-02 19:30:00,1,1,0,1,0,1,0,0,0,19,NA,NA
"982",2020-01-02 19:31:00,1,1,0,1,0,1,0,0,0,19,NA,NA
"983",2020-01-02 19:32:00,1,1,0,1,0,0,1,0,0,19,"out of frame",NA
"984",2020-01-02 19:33:00,1,1,0,1,0,0,1,0,0,19,NA,NA
"985",2020-01-02 19:34:00,1,1,0,1,0,1,0,0,0,19,NA,NA
"986",2020-01-02 19:35:00,0,2,0,0,0,2,0,0,0,19,NA,NA
"987",2020-01-02 19:36:00,0,2,0,0,0,2,0,0,0,19,NA,NA
"988",2020-01-02 19:37:00,0,2,0,0,0,2,0,0,0,19,NA,NA
"989",2020-01-02 19:38:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"990",2020-01-02 19:39:00,0,1,1,0,0,1,0,1,0,19,"leaving tree r2",NA
"991",2020-01-02 19:40:00,0,0,1,0,0,0,0,1,0,19,"junp from tree r3 1:01:06",NA
"992",2020-01-02 19:41:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"993",2020-01-02 19:42:00,0,1,0,0,0,1,0,0,0,19,"back of r2 stationary",NA
"994",2020-01-02 19:43:00,0,1,0,0,0,0,1,0,0,19,NA,NA
"995",2020-01-02 19:44:00,0,1,0,0,0,0,1,0,0,19,NA,NA
"996",2020-01-02 19:45:00,1,1,0,1,0,0,1,0,0,19,NA,NA
"997",2020-01-02 19:46:00,1,1,0,1,0,1,0,0,0,19,NA,NA
"998",2020-01-02 19:47:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"999",2020-01-02 19:48:00,1,0,1,1,0,0,0,1,0,19,NA,NA
"1000",2020-01-02 19:49:00,1,0,1,1,0,0,0,1,0,19,NA,NA
"1001",2020-01-02 19:50:00,1,0,1,1,0,0,0,1,0,19,NA,NA
"1002",2020-01-02 19:51:00,1,0,1,1,0,0,0,1,0,19,NA,NA
"1003",2020-01-02 19:52:00,1,1,0,1,0,1,0,0,0,19,NA,NA
"1004",2020-01-02 19:53:00,1,1,0,1,0,1,0,0,0,19,NA,NA
"1005",2020-01-02 19:54:00,1,1,0,1,0,1,0,0,0,19,"r2 stationary",NA
"1006",2020-01-02 19:55:00,1,1,0,1,0,1,0,0,0,19,NA,NA
"1007",2020-01-02 19:56:00,0,2,0,0,0,2,0,0,0,19,NA,NA
"1008",2020-01-02 19:57:00,0,2,0,0,0,2,0,0,0,19,NA,NA
"1009",2020-01-02 19:58:00,0,1,1,0,0,1,0,1,0,19,"r2 moves transition to r3",NA
"1010",2020-01-02 19:59:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1011",2020-01-02 20:00:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1012",2020-01-02 20:01:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1013",2020-01-02 20:02:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1014",2020-01-02 20:03:00,0,1,1,0,0,1,0,0,1,19,"out of sight r3",NA
"1015",2020-01-02 20:04:00,0,1,1,0,0,1,0,0,1,19,NA,NA
"1016",2020-01-02 20:05:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"1017",2020-01-02 20:06:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"1018",2020-01-02 20:07:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"1019",2020-01-02 20:08:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1020",2020-01-02 20:09:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1021",2020-01-02 20:10:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1022",2020-01-02 20:11:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1023",2020-01-02 20:12:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1024",2020-01-02 20:13:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1025",2020-01-02 20:14:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1026",2020-01-02 20:15:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1027",2020-01-02 20:16:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1028",2020-01-02 20:17:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1029",2020-01-02 20:18:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1030",2020-01-02 20:19:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1031",2020-01-02 20:20:00,0,0,0,0,0,0,0,0,0,19,NA,"frame back to beginning"
"1032",2020-01-02 20:21:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1033",2020-01-02 20:22:00,0,0,1,0,0,0,0,1,0,19,"entering r3 by crossing r1 and 2",NA
"1034",2020-01-02 20:23:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1035",2020-01-02 20:24:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1036",2020-01-02 20:25:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1037",2020-01-02 20:26:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1038",2020-01-02 20:27:00,0,0,2,0,0,0,0,2,0,19,NA,NA
"1039",2020-01-02 20:28:00,0,1,1,0,0,0,1,1,0,19,NA,NA
"1040",2020-01-02 20:29:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1041",2020-01-02 20:30:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1042",2020-01-02 20:31:00,1,0,1,1,0,0,0,1,0,19,NA,NA
"1043",2020-01-02 20:32:00,1,0,1,1,0,0,0,1,0,19,NA,NA
"1044",2020-01-02 20:33:00,1,0,1,1,0,0,0,1,0,19,NA,"no video 1:53:18"
"1045",2020-01-02 20:34:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1046",2020-01-02 20:35:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1047",2020-01-02 20:36:00,0,1,1,0,0,1,0,1,0,19,"kinkajou r3 stationary","video back 1:56:28"
"1048",2020-01-02 20:37:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1049",2020-01-02 20:38:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1050",2020-01-02 20:39:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1051",2020-01-02 20:40:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1052",2020-01-02 20:41:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1053",2020-01-02 20:42:00,0,0,1,0,0,0,0,1,0,19,"leaves tree left lower part r2",NA
"1054",2020-01-02 20:43:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1055",2020-01-02 20:44:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1056",2020-01-02 20:45:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1057",2020-01-02 20:46:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1058",2020-01-02 20:47:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1059",2020-01-02 20:48:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1060",2020-01-02 20:49:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1061",2020-01-02 20:50:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1062",2020-01-02 20:51:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1063",2020-01-02 20:52:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1064",2020-01-02 20:53:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1065",2020-01-02 20:54:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1066",2020-01-02 20:55:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1067",2020-01-02 20:56:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1068",2020-01-02 20:57:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1069",2020-01-02 20:58:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1070",2020-01-02 20:59:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1071",2020-01-02 21:00:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1072",2020-01-02 21:01:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1073",2020-01-02 21:02:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1074",2020-01-02 21:03:00,0,0,1,0,0,0,0,1,0,19,"kinkajou r3 starts moving again",NA
"1075",2020-01-02 21:04:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1076",2020-01-02 21:05:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1077",2020-01-02 21:06:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1078",2020-01-02 21:07:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1079",2020-01-02 21:08:00,0,0,1,0,0,0,0,0,1,19,NA,NA
"1080",2020-01-02 21:09:00,0,0,1,0,0,0,0,0,1,19,NA,NA
"1081",2020-01-02 21:10:00,0,0,1,0,0,0,0,1,0,19,NA,NA
"1082",2020-01-02 21:11:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"1083",2020-01-02 21:12:00,1,0,0,1,0,0,0,0,0,19,NA,NA
"1084",2020-01-02 21:13:00,1,0,0,1,0,0,0,0,0,19,NA,NA
"1085",2020-01-02 21:14:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"1086",2020-01-02 21:15:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"1087",2020-01-02 21:16:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"1088",2020-01-02 21:17:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"1089",2020-01-02 21:18:00,0,1,1,0,0,1,0,1,0,19,"2nd kinkajou entering r3",NA
"1090",2020-01-02 21:19:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1091",2020-01-02 21:20:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1092",2020-01-02 21:21:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1093",2020-01-02 21:22:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1094",2020-01-02 21:23:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1095",2020-01-02 21:24:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1096",2020-01-02 21:25:00,0,1,1,0,0,1,0,1,0,19,NA,NA
"1097",2020-01-02 21:26:00,0,2,0,0,0,2,0,0,0,19,"one leaves lower left part r2",NA
"1098",2020-01-02 21:27:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"1099",2020-01-02 21:28:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"1100",2020-01-02 21:29:00,0,1,0,0,0,1,0,0,0,19,NA,NA
"1101",2020-01-02 21:30:00,0,1,0,0,0,1,0,0,0,19,"leaves tree lower left part r2 same spot as the one befor",NA
"1102",2020-01-02 21:31:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1103",2020-01-02 21:32:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1104",2020-01-02 21:33:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1105",2020-01-02 21:34:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1106",2020-01-02 21:35:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1107",2020-01-02 21:36:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1108",2020-01-02 21:37:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1109",2020-01-02 21:38:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1110",2020-01-02 21:39:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1111",2020-01-02 21:40:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1112",2020-01-02 21:41:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1113",2020-01-02 21:42:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1114",2020-01-02 21:43:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1115",2020-01-02 21:44:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1116",2020-01-02 21:45:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1117",2020-01-02 21:46:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1118",2020-01-02 21:47:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1119",2020-01-02 21:48:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1120",2020-01-02 21:49:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1121",2020-01-02 21:50:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1122",2020-01-02 21:51:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1123",2020-01-02 21:52:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1124",2020-01-02 21:53:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1125",2020-01-02 21:54:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1126",2020-01-02 21:55:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1127",2020-01-02 21:56:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1128",2020-01-02 21:57:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1129",2020-01-02 21:58:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1130",2020-01-02 21:59:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1131",2020-01-02 22:00:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1132",2020-01-02 22:01:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1133",2020-01-02 22:02:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1134",2020-01-02 22:03:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1135",2020-01-02 22:04:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1136",2020-01-02 22:05:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1137",2020-01-02 22:06:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1138",2020-01-02 22:07:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1139",2020-01-02 22:08:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1140",2020-01-02 22:09:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1141",2020-01-02 22:10:00,0,0,0,0,0,0,0,0,0,19,"lots of bats",NA
"1142",2020-01-02 22:11:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1143",2020-01-02 22:12:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1144",2020-01-02 22:13:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1145",2020-01-02 22:14:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1146",2020-01-02 22:15:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1147",2020-01-02 22:16:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1148",2020-01-02 22:17:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1149",2020-01-02 22:18:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1150",2020-01-02 22:19:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1151",2020-01-02 22:20:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1152",2020-01-02 22:21:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1153",2020-01-02 22:22:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1154",2020-01-02 22:23:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1155",2020-01-02 22:24:00,0,0,0,0,0,0,0,0,0,19,NA,NA
"1156",2020-01-03 18:22:02,0,1,0,0,0,1,0,0,0,20,NA,NA
"1157",2020-01-03 18:23:02,0,1,0,0,0,1,0,0,0,20,NA,NA
"1158",2020-01-03 18:24:02,0,1,0,0,0,1,0,0,0,20,NA,NA
"1159",2020-01-03 18:25:02,0,1,0,0,0,1,0,0,0,20,NA,NA
"1160",2020-01-03 18:26:02,0,1,0,0,0,1,0,0,0,20,NA,NA
"1161",2020-01-03 18:27:02,0,1,0,0,0,1,0,0,0,20,NA,NA
"1162",2020-01-03 18:28:02,0,1,0,0,0,1,0,0,0,20,"jump 0:06:30",NA
"1163",2020-01-03 18:29:02,1,0,0,1,0,0,0,0,0,20,"transition r2/1 00:07:17",NA
"1164",2020-01-03 18:30:02,1,0,0,1,0,0,0,0,0,20,NA,NA
"1165",2020-01-03 18:31:02,0,1,0,0,0,1,0,0,0,20,NA,NA
"1166",2020-01-03 18:32:02,0,1,0,0,0,1,0,0,0,20,"leaving tree left lower corner r2 00:10:30",NA
"1167",2020-01-03 18:33:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1168",2020-01-03 18:34:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1169",2020-01-03 18:35:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1170",2020-01-03 18:36:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1171",2020-01-03 18:37:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1172",2020-01-03 18:38:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1173",2020-01-03 18:39:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1174",2020-01-03 18:40:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1175",2020-01-03 18:41:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1176",2020-01-03 18:42:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1177",2020-01-03 18:43:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1178",2020-01-03 18:44:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1179",2020-01-03 18:45:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1180",2020-01-03 18:46:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1181",2020-01-03 18:47:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1182",2020-01-03 18:48:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1183",2020-01-03 18:49:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1184",2020-01-03 18:50:02,0,0,0,0,0,0,0,0,0,20,NA,NA
"1185",2020-01-03 18:51:02,0,0,0,0,0,0,0,0,0,20,NA,NA
